attempt_id,epoch_label,epoch,total_mean,opinion_mean,emotion_mean,source_artifact_sha256,run_instance_digest,cross_attempt_comparable
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 64,64,0.0036130474419179717,0.0016744835536861267,0.0019385638894573911,5666147f21c66cf214baf9594922357f46dba7c666be152157ae7858f14c0612,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 65,65,0.0036689905763185146,0.0017641001508253667,0.0019048904248733707,b6c56a02bb16b6f6621b005158897df46171af896a11bf3ec9979c0da5ad6bba,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 66,66,0.003332596993497625,0.0014577705577100088,0.0018748264339349134,978a2448ff5286163ee13adbedcb5a462547d5fd519484521896179602be120f,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 67,67,0.0030277160637387198,0.0014762605687819496,0.001551455493790222,ba742eb5c4dc5ef8d95399b0680e3e983892b149fb907f25d2fa2a45906bc063,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 68,68,0.0032574020345339837,0.001598070125868055,0.001659331908949126,8c6b87b449c2e05de7db70e9143a446acd257f9d099c274bcb90aaeb6a18c1d8,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 69,69,0.0029020379016883396,0.0014028725314784163,0.0014991653691887965,31f829207432f4022c41949aae47cdd4527d3c83492b96679dfda8a8d400592e,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 70,70,0.0027094825289204314,0.001264967981171386,0.0014445145468096067,efbf91ebdfb4661dbefccde5792a6ea9782db995afc0d0fc76f56bda02b9c3f5,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 71,71,0.0026470066865129202,0.0013005040711854992,0.001346502614069518,831968f4527d4b18c376066fc6841335cafdc1b4dc580c0c7019052347fe6da6,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 72,72,0.0025855094595450584,0.0011464453644413144,0.0014390640986119475,01b938881905680c5635a7c0bd8c9ea9dcfe74a6aeaa162eaa53abd474e94869,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
TASK20_VCCSA_AUTHOR_ORIGINAL_FULL_SEED3407_ATTEMPT1,Epoch 73,73,0.0024404919664265732,0.0010979177636458823,0.0013425741990103135,1bca31352956d10f214d0904185fd6e168a28e8ddd013d0a1b16a9199e03002e,ca7e9574fdf177f7cfcbfa46c93fa77349e92f403d1b22ed58a530cbe479dc2c,false
